snapshot,category,scope,rank,brand,vendor,avg_monthly_searches,share_pct,mom_pct,yoy_pct
2026-07,crypto,KR,5,"Bitget","Exchange",12100,7.2,-18.2,-45.3
2026-07,crypto,KR,6,"MetaMask","Wallet",5400,3.2,-34.1,-56.1
2026-07,crypto,KR,7,"Coinbase","Exchange",4400,2.6,-19.4,-56.1
2026-07,crypto,KR,8,"Kraken","Exchange",2900,1.7,0,0
2026-07,crypto,KR,9,"KuCoin","Exchange",1900,1.1,0,-33.3
2026-07,crypto,KR,10,"Trust Wallet","Wallet",1300,0.8,-12,-53.7
2026-07,crypto,KR,11,"Phantom","Wallet",590,0.4,-17.9,-80
2026-07,crypto,KR,12,"Crypto.com","Exchange",260,0.2,-19.2,-34.4
2026-07,crypto,KR,13,"Ledger","Wallet",260,0.2,21.4,-56.4
2026-07,crypto,KR,14,"Exodus","Wallet",110,0.1,0,-50
2026-07,crypto,KR,15,"Blockchain.com","Wallet",110,0.1,-44.4,-54.5
2026-07,crypto,KR,16,"Gemini","Exchange",50,0,25,25
2026-07,crypto,IT,1,"Binance","Exchange",49500,28.3,49.4,0
2026-07,crypto,IT,2,"Kraken","Exchange",40500,23.2,0,22.4
2026-07,crypto,IT,3,"Coinbase","Exchange",33100,18.9,-18.1,-45.3
2026-07,crypto,IT,4,"Bybit","Exchange",14800,8.5,0,-55.4
2026-07,crypto,IT,5,"Bitget","Exchange",8100,4.6,0,-45.5
2026-07,crypto,IT,6,"MetaMask","Wallet",6600,3.8,0,-45.7
2026-07,crypto,IT,7,"MEXC","Exchange",5400,3.1,-17.2,-55.6
2026-07,crypto,IT,8,"KuCoin","Exchange",4400,2.5,26.3,-63.6
2026-07,crypto,IT,9,"Trust Wallet","Wallet",3600,2.1,24.1,-18.2
2026-07,crypto,IT,10,"OKX","Exchange",2900,1.7,127.6,83.3
2026-07,crypto,IT,11,"Crypto.com","Exchange",2400,1.4,0,-47.2
2026-07,crypto,IT,12,"Phantom","Wallet",1300,0.7,-12,-63.3
2026-07,crypto,IT,13,"Exodus","Wallet",720,0.4,0,-45.5
2026-07,crypto,IT,14,"Ledger","Wallet",590,0.3,51.3,-18.1
2026-07,crypto,IT,15,"Blockchain.com","Wallet",590,0.3,0,-33.3
2026-07,crypto,IT,16,"Gemini","Exchange",320,0.2,-20,-96.9
2026-07,crypto,ES,1,"Binance","Exchange",90500,37.3,49.2,22.7
2026-07,crypto,ES,2,"Kraken","Exchange",49500,20.4,22.2,22.2
2026-07,crypto,ES,3,"Coinbase","Exchange",40500,16.7,22.4,-33.1
2026-07,crypto,ES,4,"Bitget","Exchange",12100,5,0,-33.1
2026-07,crypto,ES,5,"MetaMask","Wallet",9900,4.1,0,-33.1
