snapshot,category,scope,rank,brand,vendor,avg_monthly_searches,share_pct,mom_pct,yoy_pct
2026-06,storage,ID,11,"Proton Drive","Proton",1000,0,46.2,163.9
2026-06,storage,ID,12,"iDrive","iDrive",880,0,0,-28
2026-06,storage,ID,13,"Backblaze","Backblaze",590,0,23.1,0
2026-06,storage,ID,14,"Amazon Photos","Amazon",320,0,0,23.1
2026-06,storage,JP,1,"Google Drive","Google",450000,27.2,0,22.2
2026-06,storage,JP,2,"iCloud","Apple",450000,27.2,0,22.3
2026-06,storage,JP,3,"OneDrive","Microsoft",368000,22.3,0,0
2026-06,storage,JP,4,"Dropbox","Dropbox",246000,14.9,0,0
2026-06,storage,JP,5,"Amazon Photos","Amazon",74000,4.5,22.3,22.3
2026-06,storage,JP,6,"WeTransfer","Bending Spoons",22200,1.3,0,0
2026-06,storage,JP,7,"pCloud","pCloud",18100,1.1,22.7,83.5
2026-06,storage,JP,8,"Nextcloud","Nextcloud",8100,0.5,-18.5,-18.5
2026-06,storage,JP,9,"Terabox","Flextech",6600,0.4,22.7,0
2026-06,storage,JP,10,"MediaFire","MediaFire",3600,0.2,24.1,24.1
2026-06,storage,JP,11,"Proton Drive","Proton",1900,0.1,125,315.4
2026-06,storage,JP,12,"Backblaze","Backblaze",1600,0.1,0,0
2026-06,storage,JP,13,"MEGA","MEGA",1300,0.1,-23.1,-37.5
2026-06,storage,JP,14,"iDrive","iDrive",880,0.1,0,0
2026-06,storage,KR,1,"Google Drive","Google",201000,47.9,0,21.8
2026-06,storage,KR,2,"iCloud","Apple",90500,21.6,0,22.3
2026-06,storage,KR,3,"OneDrive","Microsoft",74000,17.6,-18.2,0
2026-06,storage,KR,4,"Dropbox","Dropbox",33100,7.9,0,0
2026-06,storage,KR,5,"WeTransfer","Bending Spoons",8100,1.9,0,0
2026-06,storage,KR,6,"Terabox","Flextech",5400,1.3,22.2,22.2
2026-06,storage,KR,7,"Nextcloud","Nextcloud",1900,0.5,0,0
2026-06,storage,KR,8,"MediaFire","MediaFire",1600,0.4,50,50
2026-06,storage,KR,9,"pCloud","pCloud",1300,0.3,23.1,60
2026-06,storage,KR,10,"MEGA","MEGA",720,0.2,-12,22.2
2026-06,storage,KR,11,"Proton Drive","Proton",720,0.2,13.6,108.3
2026-06,storage,KR,12,"iDrive","iDrive",390,0.1,84.4,84.4
2026-06,storage,KR,13,"Backblaze","Backblaze",390,0.1,0,-33.3
2026-06,storage,KR,14,"Amazon Photos","Amazon",210,0.1,23.5,-34.4
2026-06,storage,IT,1,"WeTransfer","Bending Spoons",1220000,44,0,-18.7
2026-06,storage,IT,2,"Google Drive","Google",550000,19.8,22.4,22.4
2026-06,storage,IT,3,"iCloud","Apple",368000,13.3,0,0
2026-06,storage,IT,4,"OneDrive","Microsoft",301000,10.9,0,0
2026-06,storage,IT,5,"Dropbox","Dropbox",246000,8.9,0,-18.3
2026-06,storage,IT,6,"Amazon Photos","Amazon",40500,1.5,0,22.4
2026-06,storage,IT,7,"pCloud","pCloud",12100,0.4,0,49.5
2026-06,storage,IT,8,"MediaFire","MediaFire",9900,0.4,0,0
2026-06,storage,IT,9,"Nextcloud","Nextcloud",9900,0.4,0,22.2
2026-06,storage,IT,10,"Terabox","Flextech",3600,0.1,22.2,22.2
2026-06,storage,IT,11,"MEGA","MEGA",3600,0.1,0,0
2026-06,storage,IT,12,"Proton Drive","Proton",3600,0.1,0,131.6
2026-06,storage,IT,13,"iDrive","iDrive",3600,0.1,0,24.1
2026-06,storage,IT,14,"Backblaze","Backblaze",1300,0,0,-23.1
2026-06,storage,ES,1,"WeTransfer","Bending Spoons",1000000,36.1,0,-18
2026-06,storage,ES,2,"Google Drive","Google",673000,24.3,0,22.4
2026-06,storage,ES,3,"OneDrive","Microsoft",450000,16.2,0,0
2026-06,storage,ES,4,"iCloud","Apple",368000,13.3,0,0
2026-06,storage,ES,5,"Dropbox","Dropbox",201000,7.3,0,0
2026-06,storage,ES,6,"Amazon Photos","Amazon",18100,0.7,0,0
2026-06,storage,ES,7,"MediaFire","MediaFire",14800,0.5,0,0
2026-06,storage,ES,8,"Terabox","Flextech",12100,0.4,0,0
2026-06,storage,ES,9,"pCloud","pCloud",9900,0.4,-18.2,49.4
2026-06,storage,ES,10,"Nextcloud","Nextcloud",9900,0.4,0,22.2
2026-06,storage,ES,11,"MEGA","MEGA",6600,0.2,0,-18.2
2026-06,storage,ES,12,"Proton Drive","Proton",3600,0.1,0,125
2026-06,storage,ES,13,"iDrive","iDrive",1600,0.1,-23.1,-37.5
2026-06,storage,ES,14,"Backblaze","Backblaze",1300,0,-23.1,-23.1
2026-06,storage,NL,1,"WeTransfer","Bending Spoons",450000,35.5,0,-33.1
2026-06,storage,NL,2,"Google Drive","Google",368000,29.1,0,0
2026-06,storage,NL,3,"OneDrive","Microsoft",201000,15.9,21.8,0
2026-06,storage,NL,4,"iCloud","Apple",135000,10.7,0,0
2026-06,storage,NL,5,"Dropbox","Dropbox",74000,5.8,0,-18.2
2026-06,storage,NL,6,"Nextcloud","Nextcloud",12100,1,-33.1,-18.2
2026-06,storage,NL,7,"Proton Drive","Proton",6600,0.5,0,125
2026-06,storage,NL,8,"pCloud","pCloud",5400,0.4,-18.2,22.7
2026-06,storage,NL,9,"MediaFire","MediaFire",4400,0.3,0,-18.2
2026-06,storage,NL,10,"Terabox","Flextech",3600,0.3,0,-19.4
2026-06,storage,NL,11,"MEGA","MEGA",1900,0.2,0,-15.8
2026-06,storage,NL,12,"Backblaze","Backblaze",1600,0.1,0,-37.5
2026-06,storage,NL,13,"Amazon Photos","Amazon",1300,0.1,30,30
2026-06,storage,NL,14,"iDrive","iDrive",1000,0.1,0,-28
2026-06,storage,TR,1,"iCloud","Apple",550000,34.3,-18.2,0
2026-06,storage,TR,2,"WeTransfer","Bending Spoons",550000,34.3,-18.2,-18.2
